invoice_id,vendor_id,vendor_name,invoice_date,due_date,currency,subtotal,tax_amount,total_amount,po_number,cost_center,description,invoice_status
INV-2026-001003,V0061,Silverline Services Limited,2026-02-20,2026-03-22,USD,203.11,30.47,233.58,CAPEX-74415,HR,Maintenance services,PAID
INV-2026-001014,V0018,Royal Networks Incorporated,2026-02-20,2026-04-06,USD,10111.96,0.0,10111.96,OPEX-84329,MKT,Professional consulting,PAID
INV-2026-001165,V0022,Crescent Supplies Limited,2026-02-20,2026-03-22,USD,9694.71,1454.21,11148.92,PR-67250,OPS,Warehouse supplies,PAID
INV-2026-001284,V0004,Delta Solutions Incorporated,2026-02-20,2026-04-21,EUR,17222.65,3100.08,20322.73,PO-82416,HR,Cloud infrastructure services,REVIEW
INV-2026-001339,V0087,Orbit Trading Limited,2026-02-20,2026-03-22,USD,3130.49,0.0,3130.49,OPEX-47040,FIN,Professional consulting,PAID
INV-2026-001426,V0034,Metro Consulting Limited,2026-02-20,2026-04-21,LKR,1238677.23,123867.72,1362544.95,OPEX-16362,HR,Office equipment,OPEN
INV-2026-001589,V0058,Harbor Logistics Limited,2026-02-20,2026-03-22,GBP,8595.23,859.52,9454.75,OPEX-20798,HR,Cloud infrastructure services,PAID
INV-2026-001876,V0080,Vertex Textiles Corporation,2026-02-20,2026-03-22,USD,1030.57,82.45,1113.02,CAPEX-71785,MKT,Professional consulting,PAID
INV-2026-000197,V0065,Pioneer Industries Incorporated,2026-02-21,2026-04-22,EUR,3099.07,247.93,3346.99,OPEX-25235,PROC,Professional consulting,PAID
INV-2026-000680,V0083,Metro Engineering Limited,2026-02-21,2026-03-23,EUR,901.9,90.19,992.09,PR-49173,PROC,Maintenance services,OPEN
INV-2026-001015,V0024,Unity Foods Limited,2026-02-21,2026-03-08,GBP,3752.66,0.0,3752.66,CAPEX-63581,HR,Training services,PAID
INV-2026-001373,V0025,Lanka Foods Limited,2026-02-21,2026-03-08,EUR,9236.84,0.0,9236.84,PO-91916,HR,Security services,REVIEW
INV-2026-001376,V0083,Metro Engineering Limited,2026-02-21,2026-03-08,EUR,3150.15,567.03,3717.17,PR-46698,FIN,Office equipment,REVIEW
INV-2026-001505,V0086,Orbit Supplies Limited,2026-02-21,2026-04-22,USD,17877.68,3217.98,21095.66,PR-34752,MKT,Freight and logistics,REVIEW
INV-2026-001536,V0055,Lanka Systems Incorporated,2026-02-21,2026-03-23,USD,19186.05,1918.6,21104.65,CAPEX-61088,LOG,Maintenance services,PAID
INV-2026-001603,V0051,Nova Systems Corporation,2026-02-21,2026-03-08,EUR,16947.51,0.0,16947.51,PR-77924,IT,Packaging materials,REVIEW
INV-2026-001637,V0049,Seacrest Consulting Incorporated,2026-02-21,2026-04-07,USD,7841.34,1411.44,9252.78,CAPEX-59170,OPS,Network equipment,OPEN
INV-2026-001702,V0062,Vertex Packaging Incorporated,2026-02-21,2026-03-23,USD,13464.3,0.0,13464.3,PR-68718,MKT,Cloud infrastructure services,PAID
INV-2026-001875,V0076,Royal Services Incorporated,2026-02-21,2026-04-07,GBP,16857.17,2528.58,19385.75,CAPEX-22594,HR,Packaging materials,PAID
INV-2026-000274,V0027,Pioneer Solutions Incorporated,2026-02-22,2026-03-09,EUR,7094.21,567.54,7661.75,PR-52421,PROC,Office equipment,OPEN
INV-2026-000292,V0039,Zenith Consulting Incorporated,2026-02-22,2026-04-23,EUR,10249.31,1844.88,12094.18,OPEX-48737,PROC,Cloud infrastructure services,PAID
INV-2026-000727,V0024,Unity Foods Limited,2026-02-22,2026-04-23,GBP,809.62,64.77,874.39,CAPEX-29391,OPS,Packaging materials,REVIEW
INV-2026-000782,V0013,Delta Solutions Corporation,2026-02-22,2026-03-24,USD,10115.04,1820.71,11935.75,CAPEX-31840,LOG,Office equipment,PAID
INV-2026-000814,V0029,Zenith Supplies Limited,2026-02-22,2026-03-24,LKR,1631489.54,130519.16,1762008.71,CAPEX-74771,HR,Freight and logistics,REVIEW
INV-2026-000815,V0056,Silverline Technologies Incorporated,2026-02-22,2026-04-23,USD,19904.72,1592.38,21497.1,PR-64831,FIN,Maintenance services,REVIEW
INV-2026-001130,V0001,Unity Trading Limited,2026-02-22,2026-03-09,USD,11220.48,0.0,11220.48,PO-17808,OPS,Network equipment,REVIEW
INV-2026-001887,V0016,Zenith Holdings Incorporated,2026-02-22,2026-03-24,GBP,15161.0,1212.88,16373.88,OPEX-30175,PROC,Software licensing,REVIEW
INV-2026-001921,V0031,Pioneer Supplies Incorporated,2026-02-22,2026-03-24,USD,19398.27,1551.86,20950.13,PR-78971,OPS,Security services,PAID
INV-2026-000157,V0034,Metro Consulting Limited,2026-02-23,2026-04-24,USD,12408.0,0.0,12408.0,OPEX-92203,LOG,Office equipment,PAID
INV-2026-000176,V0067,Unity Foods Corporation,2026-02-23,2026-04-24,USD,19962.68,1996.27,21958.95,OPEX-51124,FIN,Packaging materials,OPEN
INV-2026-000609,V0068,Harbor Supplies Limited,2026-02-23,2026-03-25,EUR,1276.71,191.51,1468.22,PO-73394,PROC,Warehouse supplies,REVIEW
INV-2026-000804,V0039,Zenith Consulting Incorporated,2026-02-23,2026-03-25,USD,12671.29,2280.83,14952.12,OPEX-14440,OPS,Software licensing,REVIEW
INV-2026-000848,V0004,Delta Solutions Incorporated,2026-02-23,2026-04-09,GBP,3005.67,0.0,3005.67,OPEX-92058,MKT,Data services,PAID
INV-2026-000914,V0078,Northstar Packaging Corporation,2026-02-23,2026-03-10,USD,19687.16,3543.69,23230.85,OPEX-24541,MKT,Office equipment,OPEN
INV-2026-000959,V0054,Jade Industries Limited,2026-02-23,2026-04-09,USD,17076.53,0.0,17076.53,CAPEX-28212,LOG,Freight and logistics,PAID
INV-2026-000975,V0033,BrightPath Logistics Corporation,2026-02-23,2026-04-24,USD,9307.89,0.0,9307.89,OPEX-59958,OPS,Warehouse supplies,PAID
INV-2026-001190,V0010,Silverline Systems Incorporated,2026-02-23,2026-04-09,USD,17807.5,3205.35,21012.86,OPEX-31116,FIN,Office equipment,REVIEW
INV-2026-001403,V0037,Seacrest Holdings Limited,2026-02-23,2026-03-25,GBP,19373.59,2906.04,22279.63,CAPEX-21895,LOG,Professional consulting,REVIEW
INV-2026-001488,V0026,Vertex Consulting Incorporated,2026-02-23,2026-03-25,USD,16671.13,0.0,16671.13,CAPEX-66033,MKT,Maintenance services,REVIEW
INV-2026-001644,V0030,Orbit Pharma Corporation,2026-02-23,2026-03-10,GBP,1698.71,135.9,1834.61,PR-72396,MKT,Professional consulting,REVIEW
INV-2026-001664,V0032,Keystone Logistics Limited,2026-02-23,2026-03-25,GBP,4760.75,380.86,5141.61,OPEX-46769,LOG,Network equipment,REVIEW
INV-2026-000010,V0042,Evergreen Packaging Limited,2026-02-24,2026-04-10,USD,6829.51,682.95,7512.46,CAPEX-65255,OPS,Software licensing,PAID
INV-2026-000075,V0012,Evergreen Industries Corporation,2026-02-24,2026-04-25,USD,1125.5,90.04,1215.54,PR-26505,MKT,Security services,REVIEW
INV-2026-000117,V0024,Unity Foods Limited,2026-02-24,2026-03-26,LKR,985385.07,0.0,985385.07,PR-30308,IT,Office equipment,PAID
INV-2026-000261,V0001,Unity Trading Limited,2026-02-24,2026-03-26,USD,15076.23,0.0,15076.23,PO-80371,FIN,Network equipment,OPEN
INV-2026-000450,V0045,Nova Solutions Corporation,2026-02-24,2026-04-10,GBP,17047.0,0.0,17047.0,PR-34116,FIN,Security services,OPEN
INV-2026-000556,V0070,Royal Supplies Incorporated,2026-02-24,2026-04-10,LKR,1111721.44,200109.86,1311831.3,CAPEX-57187,HR,Packaging materials,REVIEW
INV-2026-000558,V0029,Zenith Supplies Limited,2026-02-24,2026-03-26,USD,15457.88,2782.42,18240.3,CAPEX-82569,LOG,Data services,PAID
INV-2026-000874,V0037,Seacrest Holdings Limited,2026-02-24,2026-03-11,EUR,11089.5,1663.43,12752.93,CAPEX-93320,FIN,Cloud infrastructure services,REVIEW
INV-2026-001076,V0034,Metro Consulting Limited,2026-02-24,2026-03-11,GBP,12667.79,1266.78,13934.57,PR-49953,PROC,Data services,REVIEW
INV-2026-001094,V0042,Evergreen Packaging Limited,2026-02-24,2026-03-26,USD,5689.57,853.44,6543.0,PO-66479,FIN,Office equipment,PAID
INV-2026-001162,V0061,Silverline Services Limited,2026-02-24,2026-03-11,USD,17376.25,3127.72,20503.97,OPEX-45369,OPS,Training services,PAID
INV-2026-001164,V0068,Harbor Supplies Limited,2026-02-24,2026-03-26,USD,16631.32,0.0,16631.32,OPEX-54829,MKT,Office equipment,PAID
INV-2026-001415,V0090,Nova Packaging Corporation,2026-02-24,2026-04-10,GBP,7600.68,760.07,8360.74,PR-22559,HR,Freight and logistics,REVIEW
INV-2026-001626,V0020,Global Solutions Limited,2026-02-24,2026-03-26,LKR,155395.59,23309.34,178704.93,CAPEX-86473,MKT,Packaging materials,PAID
INV-2026-001691,V0039,Zenith Consulting Incorporated,2026-02-24,2026-04-25,LKR,624156.95,62415.69,686572.64,PO-94912,PROC,Professional consulting,REVIEW
INV-2026-001892,V0078,Northstar Packaging Corporation,2026-02-24,2026-03-11,USD,8187.63,818.76,9006.39,OPEX-21930,MKT,Security services,PAID
INV-2026-000280,V0051,Nova Systems Corporation,2026-02-25,2026-04-11,LKR,443406.65,35472.53,478879.18,CAPEX-47171,OPS,Data services,PAID
INV-2026-000472,V0011,Nova Engineering Corporation,2026-02-25,2026-04-11,EUR,19856.38,1985.64,21842.02,PR-38752,MKT,Maintenance services,REVIEW
INV-2026-000674,V0056,Silverline Technologies Incorporated,2026-02-25,2026-04-26,GBP,2232.24,223.22,2455.47,CAPEX-23538,IT,Software licensing,PAID
INV-2026-000736,V0012,Evergreen Industries Corporation,2026-02-25,2026-04-11,GBP,19852.83,1985.28,21838.11,CAPEX-31468,MKT,Warehouse supplies,REVIEW
INV-2026-000758,V0068,Harbor Supplies Limited,2026-02-25,2026-03-27,USD,3534.86,530.23,4065.08,PO-22934,FIN,Data services,REVIEW
INV-2026-000949,V0051,Nova Systems Corporation,2026-02-25,2026-03-27,USD,17787.53,2668.13,20455.66,PR-59034,OPS,Data services,REVIEW
INV-2026-000980,V0023,Metro Consulting Corporation,2026-02-25,2026-03-12,GBP,10702.1,1070.21,11772.31,PO-93203,MKT,Data services,PAID
INV-2026-001404,V0034,Metro Consulting Limited,2026-02-25,2026-04-11,USD,745.19,0.0,745.19,PR-72286,FIN,Packaging materials,PAID
INV-2026-001435,V0061,Silverline Services Limited,2026-02-25,2026-04-11,USD,14967.77,0.0,14967.77,CAPEX-75740,PROC,Cloud infrastructure services,PAID
INV-2026-001508,V0030,Orbit Pharma Corporation,2026-02-25,2026-03-27,USD,2849.77,284.98,3134.74,PO-59166,IT,Packaging materials,PAID
INV-2026-001700,V0020,Global Solutions Limited,2026-02-25,2026-03-12,USD,13599.02,0.0,13599.02,PO-75198,HR,Packaging materials,PAID
INV-2026-001722,V0058,Harbor Logistics Limited,2026-02-25,2026-04-26,USD,2007.68,361.38,2369.06,PR-87781,MKT,Training services,PAID
INV-2026-001784,V0003,Harbor Services Incorporated,2026-02-25,2026-04-11,LKR,1285946.01,0.0,1285946.01,OPEX-87388,MKT,Warehouse supplies,REVIEW
INV-2026-000209,V0067,Unity Foods Corporation,2026-02-26,2026-04-12,USD,5590.06,838.51,6428.57,PR-92050,PROC,Maintenance services,PAID
INV-2026-000269,V0004,Delta Solutions Incorporated,2026-02-26,2026-03-28,USD,5584.08,837.61,6421.69,CAPEX-32047,MKT,Packaging materials,PAID
INV-2026-000332,V0078,Northstar Packaging Corporation,2026-02-26,2026-03-13,EUR,9622.42,769.79,10392.21,PR-27103,OPS,Warehouse supplies,REVIEW
INV-2026-001244,V0038,Insight Services Limited,2026-02-26,2026-03-13,USD,18666.74,0.0,18666.74,OPEX-65386,HR,Software licensing,PAID
INV-2026-001348,V0063,Fusion Consulting Incorporated,2026-02-26,2026-03-28,GBP,16392.27,1311.38,17703.65,OPEX-63714,FIN,Security services,REVIEW
INV-2026-001758,V0030,Orbit Pharma Corporation,2026-02-26,2026-04-27,EUR,11463.87,917.11,12380.98,CAPEX-40980,FIN,Cloud infrastructure services,PAID
INV-2026-001761,V0053,Pioneer Trading Incorporated,2026-02-26,2026-03-28,USD,12238.99,0.0,12238.99,PR-46630,IT,Cloud infrastructure services,OPEN
INV-2026-001794,V0051,Nova Systems Corporation,2026-02-26,2026-03-13,USD,6141.86,0.0,6141.86,PR-64837,LOG,Professional consulting,PAID
INV-2026-001897,V0018,Royal Networks Incorporated,2026-02-26,2026-03-13,EUR,3058.71,305.87,3364.58,PO-65328,PROC,Training services,PAID
INV-2026-001964,V0048,Zenith Trading Incorporated,2026-02-26,2026-03-28,USD,454.34,45.43,499.77,OPEX-68024,LOG,Office equipment,PAID
INV-2026-000090,V0074,Crescent Supplies Corporation,2026-02-27,2026-04-13,LKR,1132907.26,169936.09,1302843.35,PO-89822,PROC,Warehouse supplies,PAID
INV-2026-000149,V0066,Jade Pharma Incorporated,2026-02-27,2026-03-14,USD,15866.27,0.0,15866.27,OPEX-13445,OPS,Data services,REVIEW
INV-2026-000183,V0068,Harbor Supplies Limited,2026-02-27,2026-03-29,USD,2111.94,168.95,2280.89,OPEX-23178,PROC,Freight and logistics,REVIEW
INV-2026-000228,V0032,Keystone Logistics Limited,2026-02-27,2026-03-29,GBP,16581.87,0.0,16581.87,PO-22255,HR,Maintenance services,PAID
INV-2026-000342,V0074,Crescent Supplies Corporation,2026-02-27,2026-03-29,USD,1585.34,0.0,1585.34,CAPEX-12631,OPS,Office equipment,REVIEW
INV-2026-000741,V0060,Zenith Packaging Limited,2026-02-27,2026-03-14,LKR,29832.18,2386.57,32218.76,CAPEX-93958,MKT,Training services,PAID
INV-2026-001211,V0056,Silverline Technologies Incorporated,2026-02-27,2026-03-29,USD,3920.25,313.62,4233.88,PO-16880,OPS,Cloud infrastructure services,PAID
INV-2026-001215,V0062,Vertex Packaging Incorporated,2026-02-27,2026-03-14,USD,15352.1,2763.38,18115.47,PO-56269,LOG,Professional consulting,PAID
INV-2026-001331,V0057,Keystone Packaging Limited,2026-02-27,2026-03-29,USD,18791.39,1503.31,20294.7,PO-40366,PROC,Office equipment,REVIEW
INV-2026-001520,V0045,Nova Solutions Corporation,2026-02-27,2026-03-14,USD,19765.25,0.0,19765.25,OPEX-70874,HR,Data services,PAID
INV-2026-001563,V0064,Redwood Textiles Limited,2026-02-27,2026-03-29,USD,17517.7,1751.77,19269.47,PR-29054,IT,Office equipment,OPEN
INV-2026-001727,V0024,Unity Foods Limited,2026-02-27,2026-03-29,LKR,1373990.44,137399.04,1511389.49,PR-68283,MKT,Warehouse supplies,OPEN
INV-2026-000027,V0038,Insight Services Limited,2026-02-28,2026-03-30,USD,6129.08,1103.23,7232.31,PR-45954,IT,Cloud infrastructure services,OPEN
INV-2026-000039,V0012,Evergreen Industries Corporation,2026-02-28,2026-04-29,EUR,19021.63,3423.89,22445.52,CAPEX-85529,IT,Freight and logistics,PAID
INV-2026-000063,V0037,Seacrest Holdings Limited,2026-02-28,2026-04-29,LKR,720833.89,129750.1,850583.99,PR-91381,OPS,Training services,PAID
INV-2026-000236,V0063,Fusion Consulting Incorporated,2026-02-28,2026-03-30,EUR,18829.92,1882.99,20712.91,PR-99088,LOG,Training services,REVIEW
INV-2026-000484,V0016,Zenith Holdings Incorporated,2026-02-28,2026-04-14,LKR,1406140.1,0.0,1406140.1,PO-38109,LOG,Maintenance services,OPEN
INV-2026-000507,V0088,Unity Technologies Limited,2026-02-28,2026-03-15,GBP,5486.59,0.0,5486.59,OPEX-59923,FIN,Freight and logistics,REVIEW
INV-2026-000701,V0042,Evergreen Packaging Limited,2026-02-28,2026-03-15,USD,14786.43,0.0,14786.43,OPEX-38922,IT,Packaging materials,PAID
INV-2026-000753,V0019,Titan Foods Incorporated,2026-02-28,2026-03-30,USD,4291.64,0.0,4291.64,OPEX-24643,IT,Cloud infrastructure services,REVIEW
INV-2026-000825,V0007,Quantum Technologies Incorporated,2026-02-28,2026-03-30,USD,9468.52,0.0,9468.52,OPEX-67203,IT,Packaging materials,PAID
INV-2026-001287,V0002,Zenith Consulting Limited,2026-02-28,2026-04-14,GBP,15081.07,2262.16,17343.23,PO-11952,MKT,Warehouse supplies,PAID
INV-2026-001485,V0035,Global Engineering Limited,2026-02-28,2026-03-30,USD,18694.48,1495.56,20190.04,CAPEX-29003,OPS,Network equipment,REVIEW
INV-2026-001568,V0078,Northstar Packaging Corporation,2026-02-28,2026-03-30,GBP,14078.63,2111.79,16190.43,PR-70986,OPS,Security services,PAID
INV-2026-001682,V0034,Metro Consulting Limited,2026-02-28,2026-03-30,USD,12937.8,1940.67,14878.47,PO-16879,PROC,Warehouse supplies,OPEN
INV-2026-001711,V0022,Crescent Supplies Limited,2026-02-28,2026-03-30,USD,2444.4,439.99,2884.39,CAPEX-81886,HR,Data services,OPEN
INV-2026-001771,V0007,Quantum Technologies Incorporated,2026-02-28,2026-03-15,GBP,18327.1,0.0,18327.1,PO-42819,IT,Data services,PAID
INV-2026-000479,V0062,Vertex Packaging Incorporated,2026-03-01,2026-03-16,USD,12014.05,1802.11,13816.16,OPEX-43791,FIN,Cloud infrastructure services,REVIEW
INV-2026-000769,V0064,Redwood Textiles Limited,2026-03-01,2026-03-31,USD,2100.12,0.0,2100.12,PO-75291,PROC,Cloud infrastructure services,PAID
INV-2026-000985,V0016,Zenith Holdings Incorporated,2026-03-01,2026-03-31,USD,7208.74,0.0,7208.74,PO-62709,PROC,Network equipment,PAID
INV-2026-000991,V0002,Zenith Consulting Limited,2026-03-01,2026-03-16,EUR,15207.75,0.0,15207.75,CAPEX-40984,PROC,Maintenance services,REVIEW
INV-2026-001030,V0056,Silverline Technologies Incorporated,2026-03-01,2026-03-31,USD,2419.92,0.0,2419.92,PO-21683,OPS,Warehouse supplies,REVIEW
INV-2026-001268,V0021,Vertex Supplies Corporation,2026-03-01,2026-03-16,GBP,2231.66,401.7,2633.36,OPEX-52422,MKT,Professional consulting,PAID
INV-2026-001861,V0006,Crescent Industries Limited,2026-03-01,2026-03-31,GBP,1045.7,0.0,1045.7,OPEX-27427,FIN,Office equipment,REVIEW
INV-2026-001878,V0018,Royal Networks Incorporated,2026-03-01,2026-04-15,LKR,111656.57,11165.66,122822.23,OPEX-80120,PROC,Software licensing,REVIEW
INV-2026-000120,V0047,Insight Technologies Incorporated,2026-03-02,2026-04-16,EUR,5784.37,1041.19,6825.55,OPEX-40671,LOG,Professional consulting,PAID
INV-2026-000193,V0089,Pioneer Supplies Limited,2026-03-02,2026-03-17,GBP,2470.31,197.62,2667.93,PR-63138,PROC,Data services,REVIEW
INV-2026-000311,V0068,Harbor Supplies Limited,2026-03-02,2026-04-16,USD,19228.36,0.0,19228.36,CAPEX-22193,IT,Professional consulting,OPEN
INV-2026-000339,V0010,Silverline Systems Incorporated,2026-03-02,2026-04-01,USD,3457.6,0.0,3457.6,CAPEX-68540,IT,Office equipment,PAID
INV-2026-000360,V0089,Pioneer Supplies Limited,2026-03-02,2026-03-17,GBP,9567.34,765.39,10332.72,CAPEX-12651,OPS,Office equipment,PAID
INV-2026-000638,V0070,Royal Supplies Incorporated,2026-03-02,2026-04-01,GBP,13431.75,2417.72,15849.47,OPEX-24984,LOG,Security services,REVIEW
INV-2026-000645,V0004,Delta Solutions Incorporated,2026-03-02,2026-04-16,GBP,11852.46,2133.44,13985.9,CAPEX-60173,HR,Maintenance services,PAID
INV-2026-001086,V0002,Zenith Consulting Limited,2026-03-02,2026-03-17,GBP,16617.13,1661.71,18278.85,PO-66928,HR,Office equipment,PAID
INV-2026-001294,V0005,Nova Logistics Limited,2026-03-02,2026-04-16,GBP,15312.14,0.0,15312.14,PO-75392,MKT,Cloud infrastructure services,PAID
INV-2026-001342,V0075,Vertex Packaging Limited,2026-03-02,2026-04-01,USD,10665.57,0.0,10665.57,CAPEX-40394,OPS,Training services,PAID
INV-2026-001346,V0088,Unity Technologies Limited,2026-03-02,2026-03-17,USD,5446.33,0.0,5446.33,OPEX-17969,LOG,Network equipment,OPEN
INV-2026-001566,V0047,Insight Technologies Incorporated,2026-03-02,2026-04-01,EUR,7218.63,1299.35,8517.99,PR-52160,MKT,Warehouse supplies,REVIEW
INV-2026-001805,V0056,Silverline Technologies Incorporated,2026-03-02,2026-04-01,USD,12258.19,0.0,12258.19,CAPEX-30865,LOG,Network equipment,PAID
INV-2026-001935,V0044,Evergreen Systems Incorporated,2026-03-02,2026-04-16,USD,8641.95,1555.55,10197.5,PO-78070,PROC,Software licensing,PAID
INV-2026-000046,V0078,Northstar Packaging Corporation,2026-03-03,2026-04-02,USD,11070.68,1660.6,12731.28,OPEX-22217,FIN,Software licensing,PAID
INV-2026-000051,V0090,Nova Packaging Corporation,2026-03-03,2026-05-02,USD,4763.22,476.32,5239.54,PO-51704,PROC,Packaging materials,PAID
INV-2026-000164,V0059,Seacrest Solutions Limited,2026-03-03,2026-04-02,EUR,7135.55,0.0,7135.55,CAPEX-74866,LOG,Training services,PAID
INV-2026-000923,V0061,Silverline Services Limited,2026-03-03,2026-04-02,LKR,132504.9,10600.39,143105.29,PR-19556,MKT,Security services,REVIEW
INV-2026-001143,V0005,Nova Logistics Limited,2026-03-03,2026-04-02,USD,19536.06,2930.41,22466.47,PO-83890,MKT,Packaging materials,REVIEW
INV-2026-001179,V0054,Jade Industries Limited,2026-03-03,2026-03-18,USD,769.57,0.0,769.57,PR-59074,MKT,Data services,PAID
INV-2026-001259,V0085,Royal Holdings Limited,2026-03-03,2026-04-02,EUR,14864.29,2229.64,17093.94,PR-72411,HR,Office equipment,REVIEW
INV-2026-001317,V0015,Titan Consulting Limited,2026-03-03,2026-04-17,GBP,19157.26,1915.73,21072.98,CAPEX-20445,OPS,Data services,REVIEW
INV-2026-001605,V0009,Orbit Consulting Limited,2026-03-03,2026-04-17,EUR,7493.53,1348.84,8842.37,PR-67936,LOG,Cloud infrastructure services,OPEN
INV-2026-001635,V0007,Quantum Technologies Incorporated,2026-03-03,2026-04-02,USD,9044.75,904.47,9949.22,CAPEX-15302,OPS,Warehouse supplies,PAID
INV-2026-001835,V0001,Unity Trading Limited,2026-03-03,2026-03-18,LKR,1546420.4,123713.63,1670134.03,PR-24859,MKT,Packaging materials,PAID
INV-2026-001919,V0048,Zenith Trading Incorporated,2026-03-03,2026-05-02,GBP,10079.28,0.0,10079.28,CAPEX-53457,PROC,Freight and logistics,PAID
INV-2026-001941,V0015,Titan Consulting Limited,2026-03-03,2026-04-02,EUR,218.59,32.79,251.37,OPEX-35437,OPS,Office equipment,REVIEW
INV-2026-000048,V0061,Silverline Services Limited,2026-03-04,2026-04-18,EUR,2995.48,0.0,2995.48,PR-19150,OPS,Maintenance services,PAID
INV-2026-000220,V0073,Crescent Logistics Corporation,2026-03-04,2026-04-18,EUR,13133.61,2364.05,15497.66,CAPEX-43728,MKT,Packaging materials,PAID
INV-2026-000304,V0002,Zenith Consulting Limited,2026-03-04,2026-03-19,USD,7355.85,0.0,7355.85,PR-14635,LOG,Warehouse supplies,PAID
INV-2026-001201,V0046,Metro Holdings Incorporated,2026-03-04,2026-03-19,USD,13180.26,1054.42,14234.68,PR-51215,IT,Cloud infrastructure services,PAID
